"CustomerID","Recency_capped","Frequency_capped","Monetary_capped","Cluster_Id","Segment"
17761,33,1,712.78,2,"Active Customers"
17763,264,1,52.2,1,"Dormant"
17764,51,2,818.82,2,"Active Customers"
17765,159,3,371.88,1,"Dormant"
17767,16,1,271.2,2,"Active Customers"
17768,9,3,2273.18,2,"Active Customers"
17769,13,10,3997.98,2,"Active Customers"
17770,199,5,1143.27,1,"Dormant"
17771,57,2,245.33,2,"Active Customers"
17772,11,2,182.77,2,"Active Customers"
17774,97,4,1225.41,2,"Active Customers"
17775,255,1,56.4,1,"Dormant"
17777,25,3,665.86,2,"Active Customers"
17779,22,3,658.57,2,"Active Customers"
17781,160,2,188.02,1,"Dormant"
17783,73,2,283.47,2,"Active Customers"
17785,54,1,131.94,2,"Active Customers"
17786,86,2,278.74,2,"Active Customers"
17787,153,4,1865.19,2,"Active Customers"
17788,74,2,1112.95,2,"Active Customers"
17789,282,1,225.9,1,"Dormant"
17790,27,14,1965.55,2,"Active Customers"
17791,30,1,106.1,2,"Active Customers"
17793,26,1,323.04,2,"Active Customers"
17795,180,2,350.39,1,"Dormant"
17796,41,4,697.9,2,"Active Customers"
17797,23,3,780.43,2,"Active Customers"
17799,23,10,3055.93,2,"Active Customers"
17800,38,9,1198.01,2,"Active Customers"
17802,83,3,1285.04,2,"Active Customers"
17805,74,1,512.31,2,"Active Customers"
17806,12,1,546.04,2,"Active Customers"
17809,17,12,5411.91,3,"VIP Customers"
17811,5,30,7831.03,3,"VIP Customers"
17812,13,4,732.16,2,"Active Customers"
17813,15,5,1770.88,2,"Active Customers"
17816,37,4,52.2,2,"Active Customers"
17817,5,3,387.68,2,"Active Customers"
17819,72,7,3704.87,2,"Active Customers"
17824,52,1,298.4,2,"Active Customers"
17827,6,5,1995.46,2,"Active Customers"
17828,23,4,1165.09,2,"Active Customers"
17829,299,1,889.24,1,"Dormant"
17830,2,3,398.7,2,"Active Customers"
17831,34,1,52.2,2,"Active Customers"
17832,50,1,155.37,2,"Active Customers"
17835,3,3,350.64,2,"Active Customers"
17836,48,1,109.83,2,"Active Customers"
17837,43,8,1587.48,2,"Active Customers"
17838,27,5,2779.3,2,"Active Customers"
17839,43,1,338.8,2,"Active Customers"
17841,2,30,18715.313,3,"VIP Customers"
17843,304,1,197.73,1,"Dormant"
17844,107,1,52.2,2,"Active Customers"
17848,82,9,901.2,2,"Active Customers"
17849,219,4,605.8,1,"Dormant"
17850,369,30,5391.21,3,"VIP Customers"
17852,12,2,114.34,2,"Active Customers"
17854,186,2,311.26,1,"Dormant"
17855,369,1,208.97,1,"Dormant"
17856,2,4,1418.03,2,"Active Customers"
17857,5,22,18715.313,3,"VIP Customers"
17858,6,12,5155.66,3,"VIP Customers"
17859,305,1,148.21,1,"Dormant"
17860,369,1,252.8,1,"Dormant"
17861,4,8,2100.8,2,"Active Customers"
17862,324,1,330.9,1,"Dormant"
17863,60,6,3160,2,"Active Customers"
17864,13,3,597.5,2,"Active Customers"
17865,31,20,10524.22,3,"VIP Customers"
17866,143,1,329.65,1,"Dormant"
17867,31,6,1197.1,2,"Active Customers"
17869,108,5,428.18,2,"Active Customers"
17870,3,12,1894.35,2,"Active Customers"
17871,205,1,155.9,1,"Dormant"
17873,81,5,1729.78,2,"Active Customers"
17874,186,6,683.46,1,"Dormant"
17877,171,1,237.61,1,"Dormant"
17878,44,1,379.45,2,"Active Customers"
17879,174,1,178.52,1,"Dormant"
17880,365,1,458.92,1,"Dormant"
17881,305,1,133.35,1,"Dormant"
17883,4,4,671.77,2,"Active Customers"
17884,4,4,717.45,2,"Active Customers"
17885,13,1,190.19,2,"Active Customers"
17886,32,3,899.61,2,"Active Customers"
17887,130,1,111.35,2,"Active Customers"
17888,22,8,726.05,2,"Active Customers"
17889,213,2,203.87,1,"Dormant"
17890,323,2,602.09,1,"Dormant"
17891,163,1,203.86,1,"Dormant"
17892,57,3,244.1,2,"Active Customers"
17893,226,1,112.25,1,"Dormant"
17894,72,8,1119.39,2,"Active Customers"
17895,45,1,98,2,"Active Customers"
17896,24,1,256.32,2,"Active Customers"
17897,173,3,566.6,1,"Dormant"
17898,86,2,152.06,2,"Active Customers"
17899,160,1,155.8,1,"Dormant"
17900,191,2,112.2,1,"Dormant"
17901,30,1,110.38,2,"Active Customers"
17904,22,1,191.67,2,"Active Customers"
17905,72,4,800.24,2,"Active Customers"
17906,248,1,72.9,1,"Dormant"
17908,369,1,243.28,1,"Dormant"
17911,10,1,366.23,2,"Active Customers"
17912,311,5,311.01,1,"Dormant"
17913,59,2,411.6,2,"Active Customers"
17914,4,1,336.43,2,"Active Customers"
17917,46,3,341.28,2,"Active Customers"
17919,89,1,1304.04,2,"Active Customers"
17920,5,17,4192.2,3,"VIP Customers"
17921,65,4,826.52,2,"Active Customers"
17923,283,1,207.5,1,"Dormant"
17924,12,7,2962.5,2,"Active Customers"
17925,369,1,244.08,1,"Dormant"
17926,134,2,397.29,2,"Active Customers"
17928,46,2,184.46,2,"Active Customers"
17929,12,4,843,2,"Active Customers"
17930,36,5,1740.48,2,"Active Customers"
17931,135,2,408.36,2,"Active Customers"
17932,30,3,1331.57,2,"Active Customers"
17934,52,2,704.25,2,"Active Customers"
17935,139,2,142.89,2,"Active Customers"
17936,6,1,389.84,2,"Active Customers"
17937,9,7,4301.22,2,"Active Customers"
17939,160,1,99.14,1,"Dormant"
17940,50,9,2238.58,2,"Active Customers"
17941,131,1,304.56,2,"Active Customers"
17942,8,1,77.5,2,"Active Customers"
17946,234,2,149.58,1,"Dormant"
17947,38,1,176.68,2,"Active Customers"
17948,148,1,358.56,1,"Dormant"
17949,2,30,18715.313,3,"VIP Customers"
17950,73,3,482.2,2,"Active Customers"
17951,40,3,1008.54,2,"Active Customers"
17954,6,12,2332.72,2,"Active Customers"
17955,199,4,557.3,1,"Dormant"
17956,250,1,52.2,1,"Dormant"
17957,67,1,110.72,2,"Active Customers"
17958,117,1,508.46,2,"Active Customers"
17960,172,1,73.78,1,"Dormant"
17961,22,30,1296.44,3,"VIP Customers"
17962,143,1,102.83,1,"Dormant"
17964,32,2,471.7,2,"Active Customers"
17965,38,14,2622.57,2,"Active Customers"
17966,38,5,1098.43,2,"Active Customers"
17967,369,1,123.07,1,"Dormant"
17968,369,1,277.35,1,"Dormant"
17969,167,2,228.2,1,"Dormant"
17970,212,1,582.59,1,"Dormant"
17972,242,1,136.04,1,"Dormant"
17973,52,1,337.04,2,"Active Customers"
17974,25,3,740.79,2,"Active Customers"
17975,16,13,4485.51,3,"VIP Customers"
17976,369,1,353.19,1,"Dormant"
17977,30,1,288.14,2,"Active Customers"
17978,366,1,300.92,1,"Dormant"
17979,36,4,754.31,2,"Active Customers"
17980,166,3,811.45,1,"Dormant"
17984,146,1,152.68,1,"Dormant"
17985,23,1,634.95,2,"Active Customers"
17986,57,1,52.2,2,"Active Customers"
17987,186,1,198.57,1,"Dormant"
17988,12,7,201.12,2,"Active Customers"
17990,237,3,630.84,1,"Dormant"
17991,226,2,93.35,1,"Dormant"
17994,122,4,678.49,2,"Active Customers"
17995,282,1,76.1,1,"Dormant"
17997,75,8,1970.67,2,"Active Customers"
17999,38,2,382.06,2,"Active Customers"
18001,13,2,417.23,2,"Active Customers"
18004,363,1,169.47,1,"Dormant"
18005,4,2,249.72,2,"Active Customers"
18006,24,1,444.68,2,"Active Customers"
18008,71,9,2116.19,2,"Active Customers"
18009,236,1,257.34,1,"Dormant"
18010,257,1,174.8,1,"Dormant"
18011,369,1,102.79,1,"Dormant"
18013,156,2,187.29,1,"Dormant"
18014,29,1,158.47,2,"Active Customers"
18015,5,1,120.03,2,"Active Customers"
18016,33,5,1483.56,2,"Active Customers"
18017,82,3,523,2,"Active Customers"
18018,109,2,122.14,2,"Active Customers"
18019,52,1,52.2,2,"Active Customers"
18022,36,1,668.11,2,"Active Customers"
18024,153,2,389.78,1,"Dormant"
18027,99,1,115.31,2,"Active Customers"
18030,5,2,230.65,2,"Active Customers"
18032,335,1,73.5,1,"Dormant"
18033,66,1,97.97,2,"Active Customers"
18034,22,2,422.88,2,"Active Customers"
18035,36,3,730.4,2,"Active Customers"
18036,33,3,405.62,2,"Active Customers"
18037,155,6,70.02,2,"Active Customers"
18040,20,2,357.2,2,"Active Customers"
18041,12,21,4183.39,3,"VIP Customers"
18042,54,1,165.05,2,"Active Customers"
18043,25,3,559.51,2,"Active Customers"
18044,5,10,2088.6,2,"Active Customers"
18045,46,1,189.4,2,"Active Customers"
18048,204,2,172.29,1,"Dormant"
18050,360,1,74.4,1,"Dormant"
18053,71,1,300.02,2,"Active Customers"
18055,8,10,6784.19,3,"VIP Customers"
18056,289,1,363.65,1,"Dormant"
18058,10,1,170.16,2,"Active Customers"
18059,24,3,306.46,2,"Active Customers"
18061,22,10,2119.41,2,"Active Customers"
18062,174,3,720.52,1,"Dormant"
18064,134,2,814,2,"Active Customers"
18065,6,14,2392.83,2,"Active Customers"
18066,76,1,318,2,"Active Customers"
18067,41,1,396.33,2,"Active Customers"
18068,290,1,101.7,1,"Dormant"
18069,27,5,2036.67,2,"Active Customers"
18071,258,2,453,1,"Dormant"
18072,186,1,247.44,1,"Dormant"
18073,115,12,3877.52,2,"Active Customers"
18074,369,1,489.6,1,"Dormant"
18075,24,10,2611.75,2,"Active Customers"
18077,9,11,2633.01,2,"Active Customers"
18078,218,2,336.13,1,"Dormant"
18079,46,4,3651.97,2,"Active Customers"
18080,19,2,1231.5,2,"Active Customers"
18081,37,3,343.45,2,"Active Customers"
18082,26,1,703.37,2,"Active Customers"
18084,17,1,90.48,2,"Active Customers"
18085,331,2,689.95,1,"Dormant"
18086,275,1,101.34,1,"Dormant"
18087,291,1,3202.92,1,"Dormant"
18088,62,1,167.67,2,"Active Customers"
18092,3,11,9068.26,3,"VIP Customers"
18093,94,4,2106.52,2,"Active Customers"
18094,82,7,3017.3,2,"Active Customers"
18095,313,2,580.05,1,"Dormant"
18096,12,3,911.15,2,"Active Customers"
18097,8,6,2697.8,2,"Active Customers"
18099,128,1,168.31,2,"Active Customers"
18101,12,2,223.65,2,"Active Customers"
18102,2,30,18715.313,3,"VIP Customers"
18104,38,1,754.64,2,"Active Customers"
18105,38,1,113.48,2,"Active Customers"
18106,330,1,430.7,1,"Dormant"
18108,255,1,271,1,"Dormant"
18109,2,26,8052.97,3,"VIP Customers"
18110,20,1,236.3,2,"Active Customers"
18112,13,2,352.69,2,"Active Customers"
18113,369,1,76.32,1,"Dormant"
18114,291,1,220.1,1,"Dormant"
18116,68,8,1414.43,2,"Active Customers"
18117,26,1,319.47,2,"Active Customers"
18118,11,26,5651.42,3,"VIP Customers"
18119,368,1,181.12,1,"Dormant"
18120,215,1,111.15,1,"Dormant"
18121,150,2,673.1,1,"Dormant"
18122,9,6,1824.99,2,"Active Customers"
18123,25,2,589.44,2,"Active Customers"
18125,30,4,1142.99,2,"Active Customers"
18126,61,1,204.49,2,"Active Customers"
18127,20,3,348.73,2,"Active Customers"
18129,244,1,112.55,1,"Dormant"
18130,16,3,1059.39,2,"Active Customers"
18133,213,1,931.5,1,"Dormant"
18135,30,5,681.91,2,"Active Customers"
18136,64,3,784.33,2,"Active Customers"
18138,296,1,152.65,1,"Dormant"
18139,18,6,8438.34,3,"VIP Customers"
18142,158,2,1019.52,1,"Dormant"
18143,117,2,1000.16,2,"Active Customers"
18144,8,12,2888.75,2,"Active Customers"
18145,13,4,2861.55,2,"Active Customers"
18146,141,2,160.35,1,"Dormant"
18147,46,2,179.34,2,"Active Customers"
18149,51,3,612.08,2,"Active Customers"
18150,33,3,566.58,2,"Active Customers"
18151,135,2,653.35,2,"Active Customers"
18154,4,2,399.19,2,"Active Customers"
18155,76,3,371.62,2,"Active Customers"
18156,13,2,734.94,2,"Active Customers"
18158,10,2,453.4,2,"Active Customers"
18159,302,1,530.15,1,"Dormant"
18160,58,2,638.06,2,"Active Customers"
18161,16,5,1618.69,2,"Active Customers"
18164,38,1,399.65,2,"Active Customers"
18165,178,1,302.46,1,"Dormant"
18167,24,3,1384.86,2,"Active Customers"
18168,177,6,1169.94,1,"Dormant"
18169,61,1,202.65,2,"Active Customers"
18170,34,3,980.31,2,"Active Customers"
18171,59,5,1231.31,2,"Active Customers"
18172,15,20,7561.68,3,"VIP Customers"
18173,87,4,2106.84,2,"Active Customers"
18174,8,1,104,2,"Active Customers"
18176,359,1,476.35,1,"Dormant"
18177,32,6,1341.42,2,"Active Customers"
18178,129,4,1590.81,2,"Active Customers"
18179,10,6,1793.17,2,"Active Customers"
18180,5,6,1843.75,2,"Active Customers"
18181,25,1,382.8,2,"Active Customers"
18183,228,2,632.07,1,"Dormant"
18184,16,1,52.2,2,"Active Customers"
18185,250,1,304.25,1,"Dormant"
18188,16,3,2001.04,2,"Active Customers"
18189,78,2,1090.24,2,"Active Customers"
18190,193,2,284.46,1,"Dormant"
18191,262,1,207.8,1,"Dormant"
18192,72,1,957.97,2,"Active Customers"
18193,166,1,243.76,1,"Dormant"
18194,83,1,973.84,2,"Active Customers"
18196,96,2,689.13,2,"Active Customers"
18198,5,17,5425.56,3,"VIP Customers"
18200,107,1,163.8,2,"Active Customers"
18202,200,3,1396.99,1,"Dormant"
18203,158,1,160.42,1,"Dormant"
18204,72,3,1993.7,2,"Active Customers"
18205,37,2,517.36,2,"Active Customers"
18209,29,1,139.1,2,"Active Customers"
18210,2,6,2621.38,2,"Active Customers"
18211,26,5,600.07,2,"Active Customers"
18212,327,1,248.42,1,"Dormant"
18213,237,1,232.48,1,"Dormant"
18215,90,1,299.34,2,"Active Customers"
18216,32,1,481.75,2,"Active Customers"
18217,30,2,621.75,2,"Active Customers"
18218,212,2,662.08,1,"Dormant"
18219,3,10,2069.77,2,"Active Customers"
18220,227,1,305.28,1,"Dormant"
18221,23,5,1041.61,2,"Active Customers"
18222,93,1,443,2,"Active Customers"
18223,5,14,6484.54,3,"VIP Customers"
18224,264,1,158.95,1,"Dormant"
18225,4,12,5509.12,3,"VIP Customers"
18226,45,11,5228.05,2,"Active Customers"
18227,218,1,93.75,1,"Dormant"
18228,57,2,779.9,2,"Active Customers"
18229,12,20,7276.9,3,"VIP Customers"
18230,10,7,2810.2,2,"Active Customers"
18231,193,5,2083.27,1,"Dormant"
18232,82,4,592.97,2,"Active Customers"
18233,326,1,440,1,"Dormant"
18235,72,3,1796.48,2,"Active Customers"
18236,30,6,882.24,2,"Active Customers"
18237,3,5,987.1,2,"Active Customers"
18239,219,5,1561.61,1,"Dormant"
18240,47,1,422.58,2,"Active Customers"
18241,10,17,2073.09,2,"Active Customers"
18242,73,4,2232.49,2,"Active Customers"
18245,8,7,2567.06,2,"Active Customers"
18246,24,2,596.1,2,"Active Customers"
18248,123,2,804.02,2,"Active Customers"
18249,18,1,95.34,2,"Active Customers"
18250,311,1,349.27,1,"Dormant"
18251,88,1,4314.72,2,"Active Customers"
18252,51,2,526.67,2,"Active Customers"
18255,90,1,103.3,2,"Active Customers"
18257,40,8,2337.63,2,"Active Customers"
18259,25,3,2338.6,2,"Active Customers"
18260,173,6,2643.2,1,"Dormant"
18261,44,2,324.24,2,"Active Customers"
18262,141,1,149.48,1,"Dormant"
18263,26,3,1213.16,2,"Active Customers"
18265,73,2,801.51,2,"Active Customers"
18268,135,1,52.2,1,"Dormant"
18269,367,1,168.6,1,"Dormant"
18270,39,2,283.15,2,"Active Customers"
18272,3,6,3078.58,2,"Active Customers"
18273,3,3,204,2,"Active Customers"
18274,31,1,175.92,2,"Active Customers"
18276,44,1,335.86,2,"Active Customers"
18277,59,1,110.38,2,"Active Customers"
18278,74,1,173.9,2,"Active Customers"
18280,278,1,180.6,1,"Dormant"
18281,181,1,80.82,1,"Dormant"
18282,8,2,178.05,2,"Active Customers"
18283,4,16,2088.93,2,"Active Customers"
18287,43,3,1837.28,2,"Active Customers"
